name,ID,File #,Action Date,Title,Vote,Meeting Body,month,year,category,summary,scorer_field,affordable_housing_development_score,tenant_protections_score,homelessness_and_supportive_housing_score,faster_permitting_process_and_bureaucracy_score,land_use_and_zoning_reform_score
Rafael_Mandelman,20960,230079.0,2023-09-29,"Hearing on plans to implement the Community Assistance, Recovery, and Empowerment (CARE) Court by October 1, 2023; and requesting the Department of Public Health, Superior Court, and Department of Homelessness and Supportive Housing to present.",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF plans CARE Court implementation by Oct 1, 2023; involves Public Health, Superior Court, Homelessness Dept.","""Homelessness and Supportive Housing"", ""Aye"", ""Hearing on plans to implement the Community Assistance, Recovery, and Empowerment (CARE) Court by October 1, 2023; and requesting the Department of Public Health, Superior Court, and Department of Homelessness and Supportive Housing to present.""",0.0,0.0,0.5,0.0,0.0
Rafael_Mandelman,20973,230926.0,2023-09-22,"Resolution approving the 2023 grant application for the United States Department of Housing and Urban Development Continuum of Care Program in an amount not to exceed $60,849,039; and fulfilling the Board of Supervisors review and approval process for all annual or otherwise recurring grants of $5,000,000 or more.",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF approves $60.8M HUD grant for Continuum of Care Program, adhering to grant approval process for large grants.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the 2023 grant application for the United States Department of Housing and Urban Development Continuum of Care Program in an amount not to exceed $60,849,039; and fulfilling the Board of Supervisors review and approval process for all annual or otherwise recurring grants of $5,000,000 or more.""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,20974,230928.0,2023-09-22,"Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing, to acquire certain property located at 42 Otis Street (“Property”) for $14,200,000 plus an estimated $40,000 for typical closing costs, for a total anticipated amount of $14,240,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Costanoan LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $420,000 in case of default by the City; 3) authorizing the Director of P",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF approves $14.2M property acquisition for homelessness support, with liquidated damages clause up to $420K.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing, to acquire certain property located at 42 Otis Street (“Property”) for $14,200,000 plus an estimated $40,000 for typical closing costs, for a total anticipated amount of $14,240,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Costanoan LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $420,000 in case of default by the City; 3) authorizing the Director of P""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,20975,230927.0,2023-09-22,"Resolution approving and authorizing a Loan Agreement with 440 Geary LLC in an amount not to exceed $47,390,000 for a minimum loan term of 55 years (“Loan Agreement”) to provide permanent financing for a 122-unit single-room occupancy residential building consisting of 121 units of permanent supportive housing to homeless households, one manager unit, and two ancillary ground floor commercial units (the “Project”) located at 440 Geary Street, adopting findings that the Project and proposed transactions are consistent with the General Plan, and the eight priority policies of Planning Code, Sect",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,SF approves $47.39M loan for 122-unit supportive housing at 440 Geary St. with commercial units.,"""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving and authorizing a Loan Agreement with 440 Geary LLC in an amount not to exceed $47,390,000 for a minimum loan term of 55 years (“Loan Agreement”) to provide permanent financing for a 122-unit single-room occupancy residential building consisting of 121 units of permanent supportive housing to homeless households, one manager unit, and two ancillary ground floor commercial units (the “Project”) located at 440 Geary Street, adopting findings that the Project and proposed transactions are consistent with the General Plan, and the eight priority policies of Planning Code, Sect""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21041,230869.0,2023-09-08,"Resolution approving the third amendment to the grant agreement between the Homeless Prenatal Program and the Department of Homelessness and Supportive Housing (“HSH”) for homelessness prevention assistance; extending the grant term by 45 months for a total term of July 1, 2018, through June 30, 2027; increasing the agreement amount by $13,561,035 for a total amount not to exceed $23,461,035; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities, or materially decrease the benefits to",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF extends Homeless Prenatal Program grant, adding $13.5M, term to 2027, for homelessness prevention assistance.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the third amendment to the grant agreement between the Homeless Prenatal Program and the Department of Homelessness and Supportive Housing (“HSH”) for homelessness prevention assistance; extending the grant term by 45 months for a total term of July 1, 2018, through June 30, 2027; increasing the agreement amount by $13,561,035 for a total amount not to exceed $23,461,035; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities, or materially decrease the benefits to""",0.0,0.0,0.7,0.0,0.0
Rafael_Mandelman,21042,230870.0,2023-09-08,"Resolution approving the first amendment to the grant agreement between Brilliant Corners and the Department of Homelessness and Supportive Housing (“HSH”) for housing location and rental assistance for young adults in rapid re-housing; extending the grant term by 24 months from June 30, 2024, for a total term of July 1, 2021, through June 30, 2026; increasing the agreement amount by $17,409,402 for a total amount not to exceed $27,309,402; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement/contract that do not materially increase the obligatio",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF extends Brilliant Corners grant for youth housing assistance, adding $17.4M, term to June 2026.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the first amendment to the grant agreement between Brilliant Corners and the Department of Homelessness and Supportive Housing (“HSH”) for housing location and rental assistance for young adults in rapid re-housing; extending the grant term by 24 months from June 30, 2024, for a total term of July 1, 2021, through June 30, 2026; increasing the agreement amount by $17,409,402 for a total amount not to exceed $27,309,402; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement/contract that do not materially increase the obligatio""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21043,230871.0,2023-09-08,"Resolution approving the second amendment to the grant agreement between the Tenderloin Housing Clinic, Inc. and the Department of Homelessness and Supportive Housing (“HSH”) for master lease stewardship, property management, and support services at 16 permanent supportive housing sites; extending the grant term by 24 months for a total term of July 1, 2020, through June 30, 2026; increasing the agreement amount by $108,753,662 for a total amount not to exceed $241,657,513; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not material",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF extends grant for housing services, adds $108M, extends term to 2026.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the second amendment to the grant agreement between the Tenderloin Housing Clinic, Inc. and the Department of Homelessness and Supportive Housing (“HSH”) for master lease stewardship, property management, and support services at 16 permanent supportive housing sites; extending the grant term by 24 months for a total term of July 1, 2020, through June 30, 2026; increasing the agreement amount by $108,753,662 for a total amount not to exceed $241,657,513; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not material""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21044,230872.0,2023-09-08,"Resolution approving the second amendment to the grant agreement between Five Keys Schools and Programs and the Department of Homelessness and Supportive Housing (“HSH”) for shelter and support services at the Bayshore Navigation Center; extending the grant term by 33 months for a total term of January 1, 2021, through June 30, 2026; increasing the agreement amount by $15,155,893 for a total amount not to exceed $25,071,113; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities, or mat",Aye,Homelessness and Behavioral Health Select Committee,9,2023,Homelessness and Supportive Housing,"SF extends grant for Bayshore Navigation Center, adding $15M+ for shelter and support services until June 2026.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the second amendment to the grant agreement between Five Keys Schools and Programs and the Department of Homelessness and Supportive Housing (“HSH”) for shelter and support services at the Bayshore Navigation Center; extending the grant term by 33 months for a total term of January 1, 2021, through June 30, 2026; increasing the agreement amount by $15,155,893 for a total amount not to exceed $25,071,113; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities, or mat""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21071,230548.0,2023-07-28,"Hearing on Department of Public Health's Behavioral Health Services case management system; specifically examining how many behavioral health and substance use case managers are in the system, their work location, the process for providing case management at varying levels of need, frequency of case managers interacting with their clients, the caseload of case managers at every level of care, and the number of funded but vacant case manager positions exist in the entire system of care; and requesting Department of Public Health's Behavioral Health Services to report.",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Non-Housing,"SF hearing on Behavioral Health Services case management system, focusing on staff numbers, locations, client interactions, and vacant positions.","""Non-Housing"", ""Aye"", ""Hearing on Department of Public Health's Behavioral Health Services case management system; specifically examining how many behavioral health and substance use case managers are in the system, their work location, the process for providing case management at varying levels of need, frequency of case managers interacting with their clients, the caseload of case managers at every level of care, and the number of funded but vacant case manager positions exist in the entire system of care; and requesting Department of Public Health's Behavioral Health Services to report.""",0.0,0.0,0.0,0.0,0.0
Rafael_Mandelman,21182,230741.0,2023-07-14,"Resolution approving and authorizing the Department of Homelessness and Supportive Housing to apply to the California Department of Housing and Community Development for a Homekey Grant for the property located at 42 Otis Street in an amount not to exceed $9,409,600 on behalf of the City and County of San Francisco.",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,SF approves Homekey Grant application for $9.4M at 42 Otis Street for homeless housing.,"""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving and authorizing the Department of Homelessness and Supportive Housing to apply to the California Department of Housing and Community Development for a Homekey Grant for the property located at 42 Otis Street in an amount not to exceed $9,409,600 on behalf of the City and County of San Francisco.""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21183,230740.0,2023-07-14,"Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 1174-1178 Folsom Street and 663 Clementina Street (“Property”) for $27,150,000 plus an estimated $75,000 for typical closing costs, for a total anticipated amount of $27,225,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Greenseed Folsom Land LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $2,700,000 in case",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,SF approves $27.2M property acquisition for homelessness support.,"""Homelessness and Supportive Housing"", ""Aye"", ""Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 1174-1178 Folsom Street and 663 Clementina Street (“Property”) for $27,150,000 plus an estimated $75,000 for typical closing costs, for a total anticipated amount of $27,225,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Greenseed Folsom Land LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $2,700,000 in case""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21184,230761.0,2023-07-14,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Sayana Corporation, operator of the Adante Hotel, to increase the not to exceed amount by $3,642,573 for a total amount not to exceed $18,499,439 and to extend the term of the agreement from August 31, 2023, for a new term of May 14, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nec",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,"SF increases Adante Hotel agreement by $3.6M for homeless housing, extends term to 2024.","""Homelessness and Supportive Housing"", ""Aye"", ""Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Sayana Corporation, operator of the Adante Hotel, to increase the not to exceed amount by $3,642,573 for a total amount not to exceed $18,499,439 and to extend the term of the agreement from August 31, 2023, for a new term of May 14, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nec""",0.0,0.0,0.6,0.0,0.0
Rafael_Mandelman,21185,230762.0,2023-07-14,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Lombard Hotel Group, operator of the Monarch Hotel to increase the not to exceed amount by $4,122,300 for a total amount not to exceed $19,127,760 and to extend the term of the agreement from August 31, 2023, for a new term of August 4, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,"SF HSH to amend Monarch Hotel agreement, increase funding by $4.1M, extend term to 2024, waive certain requirements.","""Homelessness and Supportive Housing"", ""Aye"", ""Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with the Lombard Hotel Group, operator of the Monarch Hotel to increase the not to exceed amount by $4,122,300 for a total amount not to exceed $19,127,760 and to extend the term of the agreement from August 31, 2023, for a new term of August 4, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21186,230763.0,2023-07-14,"Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with Shin International, Inc., operator of the Cova Hotel to increase the not to exceed amount by $2,918,942 for a total amount not to exceed $14,304,253 and to extend the term of the agreement from August 31, 2023, for a new term of May 26, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nece",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,"SF HSH to amend Cova Hotel agreement, increase amount by $2.9M, extend term to 2024, waive certain requirements.","""Homelessness and Supportive Housing"", ""Aye"", ""Ordinance authorizing the Department of Homelessness and Supportive Housing (HSH) to amend the booking agreement with Shin International, Inc., operator of the Cova Hotel to increase the not to exceed amount by $2,918,942 for a total amount not to exceed $14,304,253 and to extend the term of the agreement from August 31, 2023, for a new term of May 26, 2020, through August 31, 2024; waiving for said agreement certain requirements of the Administrative and Environment Codes; and authorizing HSH to enter into amendments that do not increase the obligations or liabilities to the City and are nece""",0.0,0.0,0.6,0.0,0.0
Rafael_Mandelman,21187,230772.0,2023-07-14,"Resolution approving the third amendment to the grant agreement between the Providence Foundation and the Department of Homelessness and Supportive Housing (“HSH”) for services and operations at the Oasis Family Shelter; extending the grant term by 107 months from July 31, 2023, for a total term of September 1, 2020, through June 30, 2032; increasing the agreement amount by $48,424,548 for a total amount not to exceed $58,345,438; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities,",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,"SF extends Providence Foundation grant for Oasis Family Shelter, adding $48M+ for services until 2032.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution approving the third amendment to the grant agreement between the Providence Foundation and the Department of Homelessness and Supportive Housing (“HSH”) for services and operations at the Oasis Family Shelter; extending the grant term by 107 months from July 31, 2023, for a total term of September 1, 2020, through June 30, 2032; increasing the agreement amount by $48,424,548 for a total amount not to exceed $58,345,438; and authorizing HSH to enter into any additions, amendments, or other modifications to the agreement that do not materially increase the obligations or liabilities,""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21188,230771.0,2023-07-14,"Resolution retroactively approving an agreement between the Department of Homelessness and Supportive Housing (“HSH”) and the San Francisco Housing Authority for a term of 20 years from June 15, 2023, through June 14, 2043, with anticipated estimated revenue to the City of $50,000,000 or more for 50 United States Department of Housing and Urban Development Section 8 project-based vouchers at 333-12th Street for families exiting homelessness; and authorizing HSH to enter into additions, amendments or other modifications to the agreement that do not materially increase the obligations or liabili",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,"SF approves 20-year agreement with HSH for $50M+ revenue, 50 HUD vouchers at 333-12th Street for homeless families.","""Homelessness and Supportive Housing"", ""Aye"", ""Resolution retroactively approving an agreement between the Department of Homelessness and Supportive Housing (“HSH”) and the San Francisco Housing Authority for a term of 20 years from June 15, 2023, through June 14, 2043, with anticipated estimated revenue to the City of $50,000,000 or more for 50 United States Department of Housing and Urban Development Section 8 project-based vouchers at 333-12th Street for families exiting homelessness; and authorizing HSH to enter into additions, amendments or other modifications to the agreement that do not materially increase the obligations or liabili""",0.0,0.0,0.8,0.0,0.0
Rafael_Mandelman,21189,230740.0,2023-07-14,"Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 1174-1178 Folsom Street and 663 Clementina Street (“Property”) for $27,150,000 plus an estimated $75,000 for typical closing costs, for a total anticipated amount of $27,225,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Greenseed Folsom Land LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $2,700,000 in case",Aye,Homelessness and Behavioral Health Select Committee,7,2023,Homelessness and Supportive Housing,SF approves $27.2M property acquisition for homelessness support.,"""Homelessness and Supportive Housing"", ""Aye"", ""Resolution 1) approving and authorizing the Director of Property, on behalf of the Department of Homelessness and Supportive Housing (“HSH”), to acquire certain property located at 1174-1178 Folsom Street and 663 Clementina Street (“Property”) for $27,150,000 plus an estimated $75,000 for typical closing costs, for a total anticipated amount of $27,225,000; 2) approving and authorizing an Agreement of Purchase and Sale for Real Estate for the acquisition of the Property from Greenseed Folsom Land LLC (“Purchase Agreement”), which includes a liquidated damages clause of up to $2,700,000 in case""",0.0,0.0,0.8,0.0,0.0
